订单数量,供应商名称
1,德安直扩生物（技术）有限公司
6,空气产品气体（东莞）有限公司
1,深圳瑞华希科技有限公司
1,深圳市实誉机电科技有限公司
1,北京英杰光科技有限公司
1,苏州市施强医疗器械有限公司
1,沭阳密叶罗青电子商务有限公司
1,莆田市博胜贸易有限公司
1,安森美
1,ADI
1,INTEL
3,TI
1,深圳市励智模型设计有限公司
2,深圳信鹰科技有限公司
1,二维半导体科技（深圳）有限公司
1,上海钊恒电子科技有限公司
1,深圳市恺德立科技有限公司
1,江阴市友昆实验器材有限公司
3,前海吉轩电子（深圳）有限公司
1,广州殷超贸易有限公司
1,NXP
1,MICRON
1,申克建仪家居专营店
1,合肥元晶
1,ALTERA
1,NEX
1,FAIRCHILD
1,深圳市三人行环境艺术工程有限公司
2,深圳市宏裕达科技有限公司
1,布鲁克（北京）科技有限公司
1,深圳市祎德科技有限公司
1,云测电子科技有限公司
1,深圳市普瑞明视仪器设备有限公司
1,深圳市瑞恩宁电子技术有限公司
2,深圳市荣达模具有限公司
2,深圳市智简科技有限公司
1,TI深圳市智简科技有限公司
1,上海麦俊生物科技有限公司
1,深圳市常量医学工程有限公司
1,天津海桥科技有限公司
1,深圳市佰特富材料科技有限公司
3,深圳市佳康达生物科技有限公司
3,深圳市佳贝英生物科技有限公司
3,深圳市岛津生物科技有限公司
3,深圳市卡苏生物科技有限公司
2,深圳市灏洋生物制品科技有限公司
5,深圳市佳百奥生物科技有限公司
2,深圳市贝索细胞科学技术有限公司
1,义乌市巍澜商贸有限公司
1,深圳市其光鑫科技有限公司
1,大疆百旺科技有限公司
1,大疆米库专卖店
1,琢玉天使器械有限公司
2,湖北锐伍德科技有限公司
1,广州市淑兰医疗器械有限公司
1,南京市秦淮区凯悦电子商务中心
1,深圳市众科享贸易有限公司
2,北京毕特博生物技术有限责任公司
1,司特尔（上海）国际贸易有限公司
6,深圳市愉林玻璃装饰工程有限公司
1,合肥微晶材料科技有限公司
1,盐城德晶科技有限公司
4,九江辉达生物技术有限公司
1,上海碧泽净水设备有限公司
1,上海优品贸易有限公司
1,永康市珠峰气筒有限公司
1,天长市东创电子销售有限公司
2,苏州瑞贝斯电子科技有限公司
1,武汉纵横天成科技有限责任公司
1,深圳市飞迪体育用品有限公司
1,安徽淘云科技有限公司
1,腾螺五金旗舰店
1,湖南五岳监控测量技术有限公司
4,长垣县勇通实验器材销售部
1,励威五金机械商行
1,广州吉明电子科技有限公司
1,上海优维宁生物科技有限公司
1,深圳科晶智达科技有限公司
2,常州爱德克斯仪器仪表有限公司
1,上海俭惠电子科技有限公司
1,吉林省科技有限公司
1,北京罗尔特控制技术有限公司
1,深圳市龙华新区大浪恒星有机玻璃
1,深圳市福田区赛格电子市场鸿盛禧电子有限公司
1,深圳市华星快捷电子科技有限公司
1,苏州冷石纳米材料科技有限公司
6,广州淋新生物技术有限公司
5,德州越海光通信科技有限公司
1,义乌市泰洋电子商务有限公司
1,广州峰齐仪器有限公司
1,长安柳康塑料制品商店
1,南京康满林生物医药科技有限公司
1,淘宝中镜科仪旗舰店
1,淘宝铠圳昌达祥专卖店
1,深圳市亿峰达科技有限公司
4,牛津仪器科技（上海）有限公司
3,深圳市南山区杰承通讯店
1,广州启百畅酒店用品有限公司
1,鹤鸵研磨材料有限公司
1,佛山市美印尼达五金有限公司
1,北京洛娃日化有限公司
1,上海瑶新电子科技有限公司
1,绍兴市上虞前能仪器经营部
1,格莱迪丝（北京）生物技术有限公司
1,安徽雷根生物技术有限公司
1,北京百奥思诚生物科技有限公司
1,长春富琛光电有限公司
2,深圳市恒泽达生物科技有限公司
1,深圳市阡陌科技技有限公司
1,广州晴乐生命科技有限公司
1,广州晴乐生命科学有限公司
1,赛恩斯实验室设备有限公司
1,沈阳玉衡科技有限公司
1,深圳旭方达科技有限共司
1,深圳旭方达科技有限公司
1,彩格耗材京东自营旗舰店
1,上海权阳生物科技有限公司
5,珠海市盛铂科技有限公司
8,珠海盛铂科技有限公司
2,深圳市盛铂科技有限公司
1,温州经济技术开发区海城秦朝志洁具加工厂
2,温州市迈卓包装机械有限公司
1,深圳市普星特工业设备有限公司
2,平阳县恒正包装彩印厂
1,衡水融恒光商贸有限公司
3,芜湖好久不见电子商务有限公司
4,深圳市达奥斯科技有限公司
4,深圳天岐健康发展有限公司
7,苏州硬木智能科技有限公司
1,深圳市科美嘉电子有限公司
1,梧桐林木业
1,爱不释手旗舰店
1,炘阳基业数码专营店
4,当当自营
1,公牛3C插座旗舰店
1,佛山市顺德区伦教富茜工艺品厂
1,济宁平治电子有限责任公司
4,深圳东西分析仪器有限公司
2,信誉君五金商店
3,深圳市南山区鸿胜科电脑维修经营部
1,郑州凯默科技电子有限公司
2,郑州凯默电子科技有限公司
1,北京华章图书专营店
1,当当网官方旗舰店
1,得力五星专卖店
1,北京中镜科仪技术有限公司开封示范区分公司
1,海门市超越实验器材经营部
1,苏州杰尔斯特真空设备有限公司
1,任督通健康科技（苏州）有限公司
1,北京华维浩润仪器有限公司
1,杭州鑫堡电子科技有限公司
1,深圳南山新晓机械修理店
1,武邑金豹柜业
1,洛阳泽文电子
2,上海腾烁电子材料有限公司
1,济南新欧亚机电设备有限公司
4,合肥山士德生物技术有限公司
1,深圳市科美森生物科技有限公司
1,东莞市长安淘电电子
1,深圳市盐田区易众明五金工具商行
2,海门市飞晶实验器材经营部
2,江都区浦头镇苏扬教学仪器店
4,上海翼家网络科技有限公司
1,上海耦极仪器科技中心
1,上海谐科仪器科技中心
1,上海星寿医疗有限公司
1,上海辩谱仪器设备销售中心
1,腾智微电子有限公司
1,深圳市龙岗区平湖昌鑫盛气动液压经营部
1,深圳市九四零教育有限公司
1,上海腾骞生物科技有限公司
1,南京爱宇机电科技有限公司
1,深圳智汇富源科技有限公司
1,泗洪辉腾医疗
1,江苏志威医疗
1,金华科麟贸易行
1,上海北寅工贸有限公司
1,东莞市森夏电子科技有限公司
1,深圳台纬电源股份有限公司
1,凝科生物
1,无锡市国睿电子有限公司
2,未知
1,宜昌康凯商贸有限公司
1,武汉楚灵生物工程有限公司
1,上海星科技进出口有限公司
1,长沙市新书源图书发行有限公司
2,武汉雷掣科技有限公司
1,深圳市钰轩五金模具有限公司
1,深圳市南凤凰科技有限公司
1,广州赛哲生物
1,广州赛哲生物科技有限公司
1,上海复烨贸易有限公司
1,临沂邦特五金工具有限公司
1,成都新瑞芯科技有限公司
2,深圳市咚咚科技有限公司
1,深圳市罗翔铝业有限公司
1,杭州言曼科技有限公司
1,广州市越秀区派克试剂经营部
1,无锡微奥科技有限公司
3,深圳市译码生物科技有限公司
1,西部电子
2,北京伊诺凯科技股份有限公司
4,北京耀升材科技有限公司
1,乔松（江苏）精密器件有限公司
1,深圳市南山区风采视听经营部
2,深圳达科为生物技术股份有限公司
1,深圳市科普有限公司
1,华讯嘉达科技
1,信承丽网络科技
1,天米橡塑
1,盈光兴电子
1,深圳市紫水晶科技
5,深圳市辉诺生物科技有限公司
1,深圳市德富强机器人有限公司
1,东莞市万江博建金属制品厂
1,杭州市下城区梓蕴五金经营部
1,丽水市莲都区逍龙渔具店
1,深圳市南山区芯海电脑商行
1,长垣县炎鑫实验器材销售部
1,上海歌凡生物科技有限公司
1,江苏柯砳教学仪器有限公司
3,北京六合华大基因科技有限公司
1,深圳市南山区金蝶软件服务中心
3,深圳市楷英科技有限公司
1,北京润泽康生物科技有限公司
1,兴化市赣联五金制品厂
1,兴化市云帆不锈钢经营部
1,深圳市惠骏达电子材料经营部
1,深圳市宝安区新桥华盛隆塑胶材料经营部
1,武汉小奥科技有限公司
1,深圳市丰汇杰贸易有限公司
1,上海市徐汇区长立文化用品商店
2,小米通讯技术有限公司
3,无锡奥锐拓分析仪器科技有限公司
1,东台市梁垛镇华凯电热电器经营部
1,深圳智烽维科技有限公司
1,义乌市金辛电子商务有限公司
3,南京智感环境科技有限公司
1,Zr-oxide凝胶薄膜
1,上海至律铝业科技有限公司
1,东莞市清溪佳明五金俱乐部
1,杭州汇盛电子商务有限公司
1,宿迁迪颂电子商务有限公司
1,杭州视源电子商务有限公司
1,桂林市微时代科技有限公司
1,固安敏程商贸有限公司
1,重庆华控科技有限公司
16,深圳市立鼎泰科技发展有限公司
1,广州浩笙生物科技有限公司
1,阿里云
1,广州市天河昌英达电脑经营部
2,阿里巴巴
2,湖口县马影志平实验耗材经营部
2,青山湖区默克实验耗材经营部
1,广州益晶生物科技有限公司
1,上海耀特仪器科技有限公司
1,渝中区熊雁实验仪器经营部
2,武汉欣恒康环保科技有限公司
2,惠州市精雕五金制品有限公司
3,深圳市美之高实业发展有限公司
1,昆山弘益轩电子商务有限公司
2,广州市彩欧展示用品有限公司
1,无锡市富林轻工产品有限公司
1,深圳齐心集团股份有限公司
4,合肥拜尔迪化学科技有限公司
1,12125-02-9
2,中山市瀚森电气科技有限公司
1,广州万宠水族用品有限公司
2,嘉兴优調家居用品有限公司
2,苏州德尔瑞医疗科技有限公司
1,台州沐风橡塑有限公司
1,衡水市姚城区明新石英管经销处
2,北京科展生物科技有限公司
1,东莞市长安中通工具经营部
1,深圳市开开源模具有限公司
2,浙江企顺管业科技有限公司
1,丽水市莲都区华亿轴承加工厂
5,深圳市福田区华强北街道华强北赛格电子市场7621号
3,深圳市创科新瑞科技有限公司
1,博世电动工具（中国）有限公司
1,济南市天桥区宏电子刻字机装配厂
2,深圳市智源达科技有限公司
1,天津拓普
1,南京南达科教
1,上海将昕工程技术有限公司
1,深圳光明新区艾得宝
1,深圳市昱杰生物技术有限公司
3,广州沃兆生物科技有限公司
1,福州益环碳素有限公司
1,北京市京南应用技术研究所
1,深圳市麦德斯科技有限公司
1,深圳迈加生物医疗有限公司
1,广州晶东有限公司
2,深圳市南山区中腾电脑经营部
1,广州市海新绝缘材料有限公司
1,赋耘检测技术（上海）有限公司
3,分享空间（北京）家居科技有限公司
1,深圳麦客思鱼生物科技发展有限公司
2,苏州库克光学技术有限公司
1,献县吕晨实验仪器销售处
2,深圳市特力新材料可以有限公司
1,深圳市迪康实验仪器销售部
1,深圳市南山区达诚电子经营部、
1,深圳市新杭科数码配件经营部
2,深圳市精良和科技有限公司
1,陕西友杰图书发行策划有限责任公司
2,南京阅轩文化传播有限公司
1,广州飞舜科技有限公司
1,国家税务局代开
1,文圣区创雅广告服饰中心
1,成都飞奥生物技术有限公司
1,成都飞奥生物科技有限公司
1,北京海纳融通商贸有限公司
1,深圳市怡亚通供应链股份有限公司
2,深圳市宝莱利汽车电子有限公司
1,深圳讯造科技有限公司
2,台州市黄岩金满赢贸易有限公司
2,北京希凯创新科技有限公司
2,济南聚福凯生物技术有限公司
1,宁波柔创纳米科技有限公司
1,深圳市工展中心启新展销部
1,北京利恩和通讯设备有限公司
1,宿迁市优雅家具有限公司
1,沭阳县沭城梦丹办公用品经营部
1,台州市黄岩尚峰塑料日用品商行
1,东莞市仪达电子商务有限公司
1,杭州巨星科技有限公司
1,东莞市不凡电子有限公司
2,广州瑞测电子科技有限公司
1,深圳市快取电子有限公司
1,深圳市沃威斯电子科技有限公司
1,深圳市金铭电子商务有限公司
1,深圳市格迈伟业科技有限公司
1,杭州丹瑟电子有限公司
1,天台县和贵五金机电经营部
1,羌湖蓝宙电子科技有限公司
2,长沙特固立电子贸易有限公司
2,博远洋腾科技有限公司
2,广州露姿生物科技有限公司
1,深圳安通机电安装工程有限公司
1,南京市江宁区佳科实验仪器部
2,辰示科技有限公司
12,深圳市腾信捷达电子商行
1,森飞办公用品专营店（京东）
1,厦门加与威体育用品有限公司
1,定州市一朵体育用品有限公司
1,友好净控科技有限公司
1,美诺电气有限公司
1,北京联拓亨通电子技术有限公司
1,南京创世化工助剂有限公司
2,艾基
1,南昌海威数码科技有限公司
2,深圳市因思特生物科技有限公司
1,常熟市辛庄镇意坚玻璃店
1,东莞京东贸易有限公司
2,捷乐达商贸（大连）有限公司
1,海门市世博实验器材厂
1,上海斯塔贸易发展有限公司
1,耿宁通讯
1,杭州桑代电子商务有限公司
1,温州米特尔智能科技有限公司
1,昆山市千灯镇贝一仪器仪表技术服务部
1,盐城明元实验仪器有限公司
1,昂丰翔宇
1,深圳市业诚数码商行
1,深圳市苏格语科技有限公司
1,深圳市科翼源电子有限公司
1,深圳市欧炬科技有限公司
1,深圳市信泰微电子商行
1,咸宁市青风电子产品经营部
