订单总价,供应商名称
521.6,深圳市宝安区新桥诺益顺电子胶带行
6000,北京利科丽生物技术有限公司
400,浙江建华五金机电市场耿立五金机电经营部
252.37,欧时电子元件有限公司
388,深圳嘉立创有限公司
70.21,上海肖慧电子科技有限公司
29,乐清市欧本进出口有限公司
2300,天长市祥创实验设备商贸有限公司
845.1,广州市海新绝缘材料
625,上海上减贸易商行
2605.27,吉安螃蟹王国科技有限公司
170,广州艾迪基因科技有限公司
340,广州艾迪科技有限责任公司
38,深圳市宝安区新安街道旺盛世电子商行
17525,北京百奥森泰生物技术有限公司
578,科宇达
1896,金龙羽
5260,昂丰翔宇电脑经营部
778,珠海赛美特科技有限公司
1900,深圳市南山区光杨电脑配件经营部
1000,深圳市南山区光杨电脑配件经营部
456.5,上海嘉祜实业有限公司
90,深圳市福田区华强广场锦锐光电子销售部
8800,深圳市凯创生物科技邮箱公司
1493.28,国控药房连锁咸宁有限公司阳光药店
64,广州图世绘电子科技有限公司
780,深圳市达奥斯科技公司
467.2,上海腾准生物科技
147,深圳市天时网电子商务有限公司
443,优利德科技（中国）股份有限公司
4720.03,深圳市瑞升模具有限公司
24000,威客邦德进出口贸易（深圳）有限公司
1772.55,深圳市龙岗区盛富城金属模具经营部
26.8,深圳市好吉电子商务有限公司
330,成都瑞德源生物科技有限公司金牛分公司
11373.5,新峰五金工具销售部
18180,深圳市耀世光华科技有限公司
39.2,乐析旗舰店
5.4,名乔办公专营店
299.4,Banq京东自营旗舰店
112,博纳办公专营店
132,乐清市希然电气科技有限公司
65,深圳市奥斯卡电子有限公司
26.9,深圳市玄欣科技有限公司
120,东莞市长安和稳电子工具经营部
20000,深圳辰依医药技术有限公司
20000,深圳市健兴药物研究有限公司
13750,东莞市思跃不锈钢制品有限公司
9300,安徽万森信息科技有限公司
59800,长沙市岳麓区梓瑞实验器材经营部
720,宁波诺阳有机玻璃有限公司
4400,深圳市智测达科技有限公司
7140,深圳市富思迪科技有限公司
8850,北京普诺欣生物科技有限公司
838,武汉秋佐仪器
17000,上海典西生物科技有限公司
796,天津市思达商贸有限公司
588.6,深圳市金龙羽电子商务有限公司
220,深圳市默孚龙科技有限公司
65,深圳市宝安区沙井块利图气动经营部
109.5,宁波江北甬旭橡塑有限公司
81.96,深圳市福田区赛格电子市场加宏宇电子经营部
237.52,深圳市正一电子科技有限公司
99,洛其（深圳）科技有限公司
185.5,深圳旭显科技有限公司
2323,深圳市龙岗区泰安视光学电子经营部
301,乐清市柳市莱捷电器经营部
1012,沭阳县昌之盛电子商务有限公司
546,上海晨挚实业有限公司
2500,深圳市赛德杰贸易有限公司
5700,深圳市乐达精密工具有限公司
986.3,深圳市探知电子有限公司
4685,深圳市凌达科学仪器有限公司
356,芊百合贸易（武汉）有限公司
6996,深圳艾斯康科技开发有限公司
63705.39,深圳市南山区联进科电子商行
205,济南鑫九生物科技有限公司
1999,北京康润诚业生物科技公司
2766,深圳市深名扬电子有限公司
1503,深圳超眼科技有限公司
613,珠海长致电子技术有限公司
3840,聚航隔振
117166.42,深圳市昱杰生物科技有限公司
20000,维森特生物技术（南京）有限公司
61979.67,深圳市佰思恒科技有限公司
68550,上海艾程生物科技有限公司
15758,深圳市德创建筑工程有限公司
256.21,吉尔森
240,永康市尚贝烘焙用品商行
1034,无锡市禾本光学科技有限公司
8710,德安直扩生物（技术）有限公司
2953.89,空气产品气体（东莞）有限公司
2091.5,深圳瑞华希科技有限公司
17980,深圳市实誉机电科技有限公司
25142,北京英杰光科技有限公司
100,苏州市施强医疗器械有限公司
75,沭阳密叶罗青电子商务有限公司
111,莆田市博胜贸易有限公司
75,安森美
21000,ADI
6540,INTEL
19488.9,TI
1950,深圳市励智模型设计有限公司
19703,深圳信鹰科技有限公司
1612,二维半导体科技（深圳）有限公司
240,上海钊恒电子科技有限公司
1580.8,深圳市恺德立科技有限公司
815,江阴市友昆实验器材有限公司
540,前海吉轩电子（深圳）有限公司
1704,广州殷超贸易有限公司
7150,NXP
9550,MICRON
77,申克建仪家居专营店
4000,合肥元晶
3015,ALTERA
7.5,NEX
45,FAIRCHILD
6160,深圳市三人行环境艺术工程有限公司
2280,深圳市宏裕达科技有限公司
20387,布鲁克（北京）科技有限公司
29350,深圳市祎德科技有限公司
29738.4,云测电子科技有限公司
14530,深圳市普瑞明视仪器设备有限公司
28745,深圳市瑞恩宁电子技术有限公司
215,深圳市荣达模具有限公司
18342,深圳市智简科技有限公司
9542.5,TI深圳市智简科技有限公司
5355,上海麦俊生物科技有限公司
9200,深圳市常量医学工程有限公司
9800,天津海桥科技有限公司
4500,深圳市佰特富材料科技有限公司
29999.8,深圳市佳康达生物科技有限公司
28651.8,深圳市佳贝英生物科技有限公司
28099.8,深圳市岛津生物科技有限公司
28183.8,深圳市卡苏生物科技有限公司
18900,深圳市灏洋生物制品科技有限公司
68184.5,深圳市佳百奥生物科技有限公司
17800,深圳市贝索细胞科学技术有限公司
56,义乌市巍澜商贸有限公司
8500,深圳市其光鑫科技有限公司
1996,大疆百旺科技有限公司
84,大疆米库专卖店
894,琢玉天使器械有限公司
450,湖北锐伍德科技有限公司
2650,广州市淑兰医疗器械有限公司
21700,南京市秦淮区凯悦电子商务中心
1950,深圳市众科享贸易有限公司
4536,北京毕特博生物技术有限责任公司
2736.72,司特尔（上海）国际贸易有限公司
34360,深圳市愉林玻璃装饰工程有限公司
9000,合肥微晶材料科技有限公司
16500,盐城德晶科技有限公司
20840,九江辉达生物技术有限公司
899,上海碧泽净水设备有限公司
799,上海优品贸易有限公司
35.8,永康市珠峰气筒有限公司
9.99,天长市东创电子销售有限公司
11600,苏州瑞贝斯电子科技有限公司
998,武汉纵横天成科技有限责任公司
2800,深圳市飞迪体育用品有限公司
358,安徽淘云科技有限公司
89.36,腾螺五金旗舰店
1440,湖南五岳监控测量技术有限公司
7645.4,长垣县勇通实验器材销售部
5.9,励威五金机械商行
125,广州吉明电子科技有限公司
6140.2,上海优维宁生物科技有限公司
1230,深圳科晶智达科技有限公司
1538,常州爱德克斯仪器仪表有限公司
2880,上海俭惠电子科技有限公司
1600,吉林省科技有限公司
1590,北京罗尔特控制技术有限公司
244,深圳市龙华新区大浪恒星有机玻璃
1251,深圳市福田区赛格电子市场鸿盛禧电子有限公司
730,深圳市华星快捷电子科技有限公司
1600,苏州冷石纳米材料科技有限公司
53780,广州淋新生物技术有限公司
10766,德州越海光通信科技有限公司
463,义乌市泰洋电子商务有限公司
265.45,广州峰齐仪器有限公司
219.4,长安柳康塑料制品商店
1950,南京康满林生物医药科技有限公司
1570,淘宝中镜科仪旗舰店
99.8,淘宝铠圳昌达祥专卖店
8770,深圳市亿峰达科技有限公司
9600,牛津仪器科技（上海）有限公司
930,深圳市南山区杰承通讯店
69.2,广州启百畅酒店用品有限公司
30,鹤鸵研磨材料有限公司
32.4,佛山市美印尼达五金有限公司
33.6,北京洛娃日化有限公司
198,上海瑶新电子科技有限公司
50,绍兴市上虞前能仪器经营部
100,格莱迪丝（北京）生物技术有限公司
93,安徽雷根生物技术有限公司
845,北京百奥思诚生物科技有限公司
510,长春富琛光电有限公司
28660,深圳市恒泽达生物科技有限公司
800,深圳市阡陌科技技有限公司
2590,广州晴乐生命科技有限公司
3385,广州晴乐生命科学有限公司
4820,赛恩斯实验室设备有限公司
19200,沈阳玉衡科技有限公司
2220,深圳旭方达科技有限共司
240,深圳旭方达科技有限公司
128.98,彩格耗材京东自营旗舰店
980,上海权阳生物科技有限公司
29989.48,珠海市盛铂科技有限公司
27585.38,珠海盛铂科技有限公司
7220,深圳市盛铂科技有限公司
185,温州经济技术开发区海城秦朝志洁具加工厂
593,温州市迈卓包装机械有限公司
378.5,深圳市普星特工业设备有限公司
1507.5,平阳县恒正包装彩印厂
226,衡水融恒光商贸有限公司
205.2,芜湖好久不见电子商务有限公司
7115,深圳市达奥斯科技有限公司
79360,深圳天岐健康发展有限公司
118800,苏州硬木智能科技有限公司
2800,深圳市科美嘉电子有限公司
2970,梧桐林木业
39,爱不释手旗舰店
59,炘阳基业数码专营店
461.4,当当自营
62.8,公牛3C插座旗舰店
227,佛山市顺德区伦教富茜工艺品厂
6.9,济宁平治电子有限责任公司
25935.9898,深圳东西分析仪器有限公司
28648.72,信誉君五金商店
4683,深圳市南山区鸿胜科电脑维修经营部
1050,郑州凯默科技电子有限公司
1000,郑州凯默电子科技有限公司
83.3,北京华章图书专营店
94,当当网官方旗舰店
87.6,得力五星专卖店
560,北京中镜科仪技术有限公司开封示范区分公司
270,海门市超越实验器材经营部
510,苏州杰尔斯特真空设备有限公司
229,任督通健康科技（苏州）有限公司
950,北京华维浩润仪器有限公司
750,杭州鑫堡电子科技有限公司
130,深圳南山新晓机械修理店
4965,武邑金豹柜业
120,洛阳泽文电子
1080,上海腾烁电子材料有限公司
45.9,济南新欧亚机电设备有限公司
57466,合肥山士德生物技术有限公司
15000,深圳市科美森生物科技有限公司
138,东莞市长安淘电电子
58,深圳市盐田区易众明五金工具商行
232,海门市飞晶实验器材经营部
135.98,江都区浦头镇苏扬教学仪器店
32550,上海翼家网络科技有限公司
9230,上海耦极仪器科技中心
7870,上海谐科仪器科技中心
1584,上海星寿医疗有限公司
8820,上海辩谱仪器设备销售中心
81,腾智微电子有限公司
58,深圳市龙岗区平湖昌鑫盛气动液压经营部
168,深圳市九四零教育有限公司
9200,上海腾骞生物科技有限公司
4600,南京爱宇机电科技有限公司
10545,深圳智汇富源科技有限公司
880,泗洪辉腾医疗
810,江苏志威医疗
625.75,金华科麟贸易行
90,上海北寅工贸有限公司
452,东莞市森夏电子科技有限公司
168,深圳台纬电源股份有限公司
709.17,凝科生物
15000,无锡市国睿电子有限公司
9621.84,未知
19374,宜昌康凯商贸有限公司
580,武汉楚灵生物工程有限公司
15400,上海星科技进出口有限公司
63.7,长沙市新书源图书发行有限公司
16200,武汉雷掣科技有限公司
580,深圳市钰轩五金模具有限公司
173,深圳市南凤凰科技有限公司
4278,广州赛哲生物
4504.5,广州赛哲生物科技有限公司
48,上海复烨贸易有限公司
20,临沂邦特五金工具有限公司
1369,成都新瑞芯科技有限公司
1125.72,深圳市咚咚科技有限公司
576,深圳市罗翔铝业有限公司
2678,杭州言曼科技有限公司
2700,广州市越秀区派克试剂经营部
4082.06,无锡微奥科技有限公司
32636,深圳市译码生物科技有限公司
5859,西部电子
6212.3,北京伊诺凯科技股份有限公司
105999.92,北京耀升材科技有限公司
379,乔松（江苏）精密器件有限公司
9560,深圳市南山区风采视听经营部
4076,深圳达科为生物技术股份有限公司
9560,深圳市科普有限公司
24,华讯嘉达科技
1618,信承丽网络科技
39.5,天米橡塑
2999,盈光兴电子
2999,深圳市紫水晶科技
48064,深圳市辉诺生物科技有限公司
754,深圳市德富强机器人有限公司
122,东莞市万江博建金属制品厂
695.4,杭州市下城区梓蕴五金经营部
46,丽水市莲都区逍龙渔具店
3692,深圳市南山区芯海电脑商行
222,长垣县炎鑫实验器材销售部
1500,上海歌凡生物科技有限公司
1317.6,江苏柯砳教学仪器有限公司
23154.9,北京六合华大基因科技有限公司
9192,深圳市南山区金蝶软件服务中心
26970,深圳市楷英科技有限公司
3950.8,北京润泽康生物科技有限公司
314,兴化市赣联五金制品厂
48.4,兴化市云帆不锈钢经营部
2000,深圳市惠骏达电子材料经营部
175,深圳市宝安区新桥华盛隆塑胶材料经营部
628,武汉小奥科技有限公司
1800,深圳市丰汇杰贸易有限公司
280,上海市徐汇区长立文化用品商店
